../Format Etudiant Public/Inst13.txt	0.0070402	49
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst13.txt	0.0069495	49
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0069048	24
../Format Etudiant Public/Inst2.txt	0.0006311	12
../Format Etudiant Public/Inst3.txt	0.0005904	12
../Format Etudiant Public/Inst4.txt	0.0008266	24
../Format Etudiant Public/Inst5.txt	0.000951	24
../Format Etudiant Public/Inst6.txt	0.000901	24
../Format Etudiant Public/Inst7.txt	0.0012578	54
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0068558	12
../Format Etudiant Public/Inst2.txt	0.000545	12
../Format Etudiant Public/Inst3.txt	0.0006941	12
../Format Etudiant Public/Inst4.txt	0.00087	18
../Format Etudiant Public/Inst5.txt	0.0008193	24
../Format Etudiant Public/Inst6.txt	0.0009335	24
../Format Etudiant Public/Inst7.txt	0.0011048	36
../Format Etudiant Public/Inst8.txt	0.0013745	60
../Format Etudiant Public/Inst9.txt	0.0012615	42
../Format Etudiant Public/Inst10.txt	0.0011684	54
../Format Etudiant Public/Inst11.txt	0.0014127	66
../Format Etudiant Public/Inst12.txt	0.0013073	200
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0071208	12
../Format Etudiant Public/Inst2.txt	0.0005919	12
../Format Etudiant Public/Inst3.txt	0.0006578	12
../Format Etudiant Public/Inst4.txt	0.0008129	18
../Format Etudiant Public/Inst5.txt	0.0010204	30
../Format Etudiant Public/Inst6.txt	0.0009304	24
../Format Etudiant Public/Inst7.txt	0.0010174	54
../Format Etudiant Public/Inst8.txt	0.0013412	54
../Format Etudiant Public/Inst9.txt	0.0012769	54
../Format Etudiant Public/Inst10.txt	0.0011782	48
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0069846	12
../Format Etudiant Public/Inst2.txt	0.0007563	12
../Format Etudiant Public/Inst3.txt	0.0006379	12
../Format Etudiant Public/Inst4.txt	0.0007807	18
../Format Etudiant Public/Inst5.txt	0.0008503	36
../Format Etudiant Public/Inst6.txt	0.0009123	24
../Format Etudiant Public/Inst7.txt	0.0011032	42
../Format Etudiant Public/Inst8.txt	0.0014378	84
../Format Etudiant Public/Inst9.txt	0.0015339	54
../Format Etudiant Public/Inst10.txt	0.0012294	66
../Format Etudiant Public/Inst11.txt	0.00195	66
../Format Etudiant Public/Inst12.txt	0.0014603	200
../Format Etudiant Public/Inst13.txt	0.0008209	49
../Format Etudiant Public/Inst14.txt	0.0007369	29
../Format Etudiant Public/Inst15.txt	0.0007755	29
../Format Etudiant Public/Inst16.txt	0.0013552	94
../Format Etudiant Public/Inst17.txt	0.0015943	95
../Format Etudiant Public/Inst18.txt	0.0016791	86
../Format Etudiant Public/Inst19.txt	0.0034322	76
../Format Etudiant Public/Inst20.txt	0.0020624	90
../Format Etudiant Public/Inst21.txt	0.0017217	106
../Format Etudiant Public/Inst22.txt	0.0017103	147
../Format Etudiant Public/Inst23.txt	0.001907	148
../Format Etudiant Public/Inst24.txt	0.0023859	122
../Format Etudiant Public/Inst25.txt	0.0083277	169
../Format Etudiant Public/Inst26.txt	0.002428	158
../Format Etudiant Public/Inst27.txt	0.0033321	175
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0070113	12
../Format Etudiant Public/Inst2.txt	0.0005771	12
../Format Etudiant Public/Inst3.txt	0.0005556	12
../Format Etudiant Public/Inst4.txt	0.000758	18
../Format Etudiant Public/Inst5.txt	0.0009388	24
../Format Etudiant Public/Inst6.txt	0.0008803	24
../Format Etudiant Public/Inst7.txt	0.0010571	36
../Format Etudiant Public/Inst8.txt	0.0013455	60
../Format Etudiant Public/Inst9.txt	0.0015831	54
../Format Etudiant Public/Inst10.txt	0.0012012	48
../Format Etudiant Public/Inst11.txt	0.0014484	66
../Format Etudiant Public/Inst12.txt	0.0015727	200
../Format Etudiant Public/Inst13.txt	0.0007421	49
../Format Etudiant Public/Inst14.txt	0.0007062	29
../Format Etudiant Public/Inst15.txt	0.0007274	27
../Format Etudiant Public/Inst16.txt	0.0010006	84
../Format Etudiant Public/Inst17.txt	0.0013447	100
../Format Etudiant Public/Inst18.txt	0.0022643	86
../Format Etudiant Public/Inst19.txt	0.0033246	78
../Format Etudiant Public/Inst20.txt	0.0023084	98
../Format Etudiant Public/Inst21.txt	0.0019271	75
../Format Etudiant Public/Inst22.txt	0.0020183	122
../Format Etudiant Public/Inst23.txt	0.0019513	132
../Format Etudiant Public/Inst24.txt	0.0027714	93
../Format Etudiant Public/Inst25.txt	0.0028294	208
../Format Etudiant Public/Inst26.txt	0.0024782	162
../Format Etudiant Public/Inst27.txt	0.0022381	135
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0070025	24
../Format Etudiant Public/Inst2.txt	0.0005241	12
../Format Etudiant Public/Inst3.txt	0.0005126	12
../Format Etudiant Public/Inst4.txt	0.0007993	30
../Format Etudiant Public/Inst5.txt	0.0008025	24
../Format Etudiant Public/Inst6.txt	0.0008634	24
../Format Etudiant Public/Inst7.txt	0.0009738	30
../Format Etudiant Public/Inst8.txt	0.0011084	60
../Format Etudiant Public/Inst9.txt	0.0011875	72
../Format Etudiant Public/Inst10.txt	0.0012873	54
../Format Etudiant Public/Inst11.txt	0.0013473	96
../Format Etudiant Public/Inst12.txt	0.0013256	210
../Format Etudiant Public/Inst13.txt	0.0010958	49
../Format Etudiant Public/Inst14.txt	0.0007761	29
../Format Etudiant Public/Inst15.txt	0.000723	50
../Format Etudiant Public/Inst16.txt	0.0012317	84
../Format Etudiant Public/Inst17.txt	0.0017969	96
../Format Etudiant Public/Inst18.txt	0.0017263	110
../Format Etudiant Public/Inst19.txt	0.0015676	75
../Format Etudiant Public/Inst20.txt	0.00212	108
../Format Etudiant Public/Inst21.txt	0.0024039	61
../Format Etudiant Public/Inst22.txt	0.0040484	129
../Format Etudiant Public/Inst23.txt	0.0030414	150
../Format Etudiant Public/Inst24.txt	0.0017788	161
../Format Etudiant Public/Inst25.txt	0.0034829	212
../Format Etudiant Public/Inst26.txt	0.0021157	159
../Format Etudiant Public/Inst27.txt	0.0032948	140
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0075841	12
../Format Etudiant Public/Inst2.txt	0.0006298	12
../Format Etudiant Public/Inst3.txt	0.0006322	12
../Format Etudiant Public/Inst4.txt	0.0008986	36
../Format Etudiant Public/Inst5.txt	0.0008719	24
../Format Etudiant Public/Inst6.txt	0.0008903	24
../Format Etudiant Public/Inst7.txt	0.0010711	42
../Format Etudiant Public/Inst8.txt	0.0010492	66
../Format Etudiant Public/Inst9.txt	0.0011392	48
../Format Etudiant Public/Inst10.txt	0.0012422	60
../Format Etudiant Public/Inst11.txt	0.0015696	66
../Format Etudiant Public/Inst12.txt	0.0012533	190
../Format Etudiant Public/Inst13.txt	0.0009252	49
../Format Etudiant Public/Inst14.txt	0.0006217	29
../Format Etudiant Public/Inst15.txt	0.0008358	50
../Format Etudiant Public/Inst16.txt	0.0017222	60
../Format Etudiant Public/Inst17.txt	0.001591	111
../Format Etudiant Public/Inst18.txt	0.0025446	83
../Format Etudiant Public/Inst19.txt	0.0019549	108
../Format Etudiant Public/Inst20.txt	0.0020505	138
../Format Etudiant Public/Inst21.txt	0.0026208	73
../Format Etudiant Public/Inst22.txt	0.0039325	129
../Format Etudiant Public/Inst23.txt	0.0026129	155
../Format Etudiant Public/Inst24.txt	0.001835	165
../Format Etudiant Public/Inst25.txt	0.0046813	159
../Format Etudiant Public/Inst26.txt	0.0028983	170
../Format Etudiant Public/Inst27.txt	0.0044114	175
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0075351	12
../Format Etudiant Public/Inst2.txt	0.0005826	12
../Format Etudiant Public/Inst3.txt	0.0006168	12
../Format Etudiant Public/Inst4.txt	0.0008243	36
../Format Etudiant Public/Inst5.txt	0.0008708	24
../Format Etudiant Public/Inst6.txt	0.0008196	24
../Format Etudiant Public/Inst7.txt	0.0010987	48
../Format Etudiant Public/Inst8.txt	0.0010894	54
../Format Etudiant Public/Inst9.txt	0.001253	48
../Format Etudiant Public/Inst10.txt	0.0011973	66
../Format Etudiant Public/Inst11.txt	0.0018444	84
../Format Etudiant Public/Inst12.txt	0.0015879	200
../Format Etudiant Public/Inst13.txt	0.0009057	49
../Format Etudiant Public/Inst14.txt	0.0007045	29
../Format Etudiant Public/Inst15.txt	0.000597	29
../Format Etudiant Public/Inst16.txt	0.0012676	94
../Format Etudiant Public/Inst17.txt	0.001701	92
../Format Etudiant Public/Inst18.txt	0.0011532	112
../Format Etudiant Public/Inst19.txt	0.0035106	103
../Format Etudiant Public/Inst20.txt	0.0020037	86
../Format Etudiant Public/Inst21.txt	0.0028621	56
../Format Etudiant Public/Inst22.txt	0.0027074	135
../Format Etudiant Public/Inst23.txt	0.002642	126
../Format Etudiant Public/Inst24.txt	0.0015726	152
../Format Etudiant Public/Inst25.txt	0.0052022	159
../Format Etudiant Public/Inst26.txt	0.0026579	159
../Format Etudiant Public/Inst27.txt	0.0030291	174
 Fichier données	 Tps de résolution 	 Best solution
 Fichier données	 Tps de résolution 	 Best solution
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0071933	12
../Format Etudiant Public/Inst2.txt	0.0007733	12
../Format Etudiant Public/Inst3.txt	0.0006281	12
../Format Etudiant Public/Inst4.txt	0.0009923	18
../Format Etudiant Public/Inst5.txt	0.0009516	24
../Format Etudiant Public/Inst6.txt	0.0008684	24
../Format Etudiant Public/Inst7.txt	0.0010221	42
../Format Etudiant Public/Inst8.txt	0.0015417	60
../Format Etudiant Public/Inst9.txt	0.0015366	48
../Format Etudiant Public/Inst10.txt	0.0014093	42
../Format Etudiant Public/Inst11.txt	0.001577	72
../Format Etudiant Public/Inst12.txt	0.0014794	190
../Format Etudiant Public/Inst13.txt	0.0008363	49
../Format Etudiant Public/Inst14.txt	0.0007866	29
../Format Etudiant Public/Inst15.txt	0.0006657	50
../Format Etudiant Public/Inst16.txt	0.0015155	95
../Format Etudiant Public/Inst17.txt	0.0013941	86
../Format Etudiant Public/Inst18.txt	0.0022707	91
../Format Etudiant Public/Inst19.txt	0.0018279	81
../Format Etudiant Public/Inst20.txt	0.0039575	118
../Format Etudiant Public/Inst21.txt	0.0026491	39
../Format Etudiant Public/Inst22.txt	0.0042675	143
../Format Etudiant Public/Inst23.txt	0.0021635	106
../Format Etudiant Public/Inst24.txt	0.0021749	176
../Format Etudiant Public/Inst25.txt	0.0084993	190
../Format Etudiant Public/Inst26.txt	0.00264	147
../Format Etudiant Public/Inst27.txt	0.0074002	153
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0074655	12
../Format Etudiant Public/Inst2.txt	0.0006789	12
../Format Etudiant Public/Inst3.txt	0.000729	12
../Format Etudiant Public/Inst4.txt	0.0009214	36
../Format Etudiant Public/Inst5.txt	0.0010487	24
../Format Etudiant Public/Inst6.txt	0.0009085	24
../Format Etudiant Public/Inst7.txt	0.0009591	30
../Format Etudiant Public/Inst8.txt	0.0013521	54
../Format Etudiant Public/Inst9.txt	0.0014988	48
../Format Etudiant Public/Inst10.txt	0.0013744	66
../Format Etudiant Public/Inst11.txt	0.0013677	66
../Format Etudiant Public/Inst12.txt	0.0016322	190
../Format Etudiant Public/Inst13.txt	0.0008956	49
../Format Etudiant Public/Inst14.txt	0.0008996	29
../Format Etudiant Public/Inst15.txt	0.000783	27
../Format Etudiant Public/Inst16.txt	0.0013757	94
../Format Etudiant Public/Inst17.txt	0.0015741	94
../Format Etudiant Public/Inst18.txt	0.0023678	82
../Format Etudiant Public/Inst19.txt	0.0017258	82
../Format Etudiant Public/Inst20.txt	0.0018445	123
../Format Etudiant Public/Inst21.txt	0.0037877	102
../Format Etudiant Public/Inst22.txt	0.0017317	160
../Format Etudiant Public/Inst23.txt	0.0022861	151
../Format Etudiant Public/Inst24.txt	0.0021647	156
../Format Etudiant Public/Inst25.txt	0.0035245	185
../Format Etudiant Public/Inst26.txt	0.002717	190
../Format Etudiant Public/Inst27.txt	0.0025512	186
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.00734	12
../Format Etudiant Public/Inst2.txt	0.0006266	12
../Format Etudiant Public/Inst3.txt	0.0005699	12
../Format Etudiant Public/Inst4.txt	0.0007775	18
../Format Etudiant Public/Inst5.txt	0.0009311	24
../Format Etudiant Public/Inst6.txt	0.0009685	24
../Format Etudiant Public/Inst7.txt	0.0010315	48
../Format Etudiant Public/Inst8.txt	0.0011772	60
../Format Etudiant Public/Inst9.txt	0.0012495	48
../Format Etudiant Public/Inst10.txt	0.0013255	72
../Format Etudiant Public/Inst11.txt	0.0015066	72
../Format Etudiant Public/Inst12.txt	0.0013656	210
../Format Etudiant Public/Inst13.txt	0.0010534	49
../Format Etudiant Public/Inst14.txt	0.0007992	29
../Format Etudiant Public/Inst15.txt	0.0007325	27
../Format Etudiant Public/Inst16.txt	0.0012868	75
../Format Etudiant Public/Inst17.txt	0.0017031	111
../Format Etudiant Public/Inst18.txt	0.0020917	99
../Format Etudiant Public/Inst19.txt	0.0028817	99
../Format Etudiant Public/Inst20.txt	0.0022923	119
../Format Etudiant Public/Inst21.txt	0.002827	92
../Format Etudiant Public/Inst22.txt	0.0025038	157
../Format Etudiant Public/Inst23.txt	0.0018888	98
../Format Etudiant Public/Inst24.txt	0.0019905	124
../Format Etudiant Public/Inst25.txt	0.0048098	205
../Format Etudiant Public/Inst26.txt	0.0038841	140
../Format Etudiant Public/Inst27.txt	0.0022639	143
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0080874	12
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0110202	12
../Format Etudiant Public/Inst2.txt	0.000635	12
../Format Etudiant Public/Inst3.txt	0.000546	12
../Format Etudiant Public/Inst4.txt	0.0008248	24
../Format Etudiant Public/Inst5.txt	0.0008524	36
../Format Etudiant Public/Inst6.txt	0.0007671	24
../Format Etudiant Public/Inst7.txt	0.0010007	30
../Format Etudiant Public/Inst8.txt	0.001404	72
../Format Etudiant Public/Inst9.txt	0.0011972	54
../Format Etudiant Public/Inst10.txt	0.0012996	54
../Format Etudiant Public/Inst11.txt	0.0015692	66
../Format Etudiant Public/Inst12.txt	0.0012556	210
../Format Etudiant Public/Inst13.txt	0.0009829	49
../Format Etudiant Public/Inst14.txt	0.0006717	29
../Format Etudiant Public/Inst15.txt	0.000881	50
../Format Etudiant Public/Inst16.txt	0.001202	95
../Format Etudiant Public/Inst17.txt	0.0014777	89
../Format Etudiant Public/Inst18.txt	0.0013463	80
../Format Etudiant Public/Inst19.txt	0.0018501	105
../Format Etudiant Public/Inst20.txt	0.0061688	116
../Format Etudiant Public/Inst21.txt	0.0017945	77
../Format Etudiant Public/Inst22.txt	0.0052519	144
../Format Etudiant Public/Inst23.txt	0.002145	147
../Format Etudiant Public/Inst24.txt	0.0017939	133
../Format Etudiant Public/Inst25.txt	0.0031483	136
../Format Etudiant Public/Inst26.txt	0.0025844	176
../Format Etudiant Public/Inst27.txt	0.0031547	197
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0071323	12
../Format Etudiant Public/Inst2.txt	0.0007296	12
../Format Etudiant Public/Inst3.txt	0.0005483	12
../Format Etudiant Public/Inst4.txt	0.0008555	54
../Format Etudiant Public/Inst5.txt	0.0008583	36
../Format Etudiant Public/Inst6.txt	0.0009259	24
../Format Etudiant Public/Inst7.txt	0.0011686	54
../Format Etudiant Public/Inst8.txt	0.0012549	72
../Format Etudiant Public/Inst9.txt	0.0012079	54
../Format Etudiant Public/Inst10.txt	0.0012384	54
../Format Etudiant Public/Inst11.txt	0.0013494	66
../Format Etudiant Public/Inst12.txt	0.0013712	210
../Format Etudiant Public/Inst13.txt	0.0008678	49
../Format Etudiant Public/Inst14.txt	0.0008006	29
../Format Etudiant Public/Inst15.txt	0.0007465	29
../Format Etudiant Public/Inst16.txt	0.0014518	94
../Format Etudiant Public/Inst17.txt	0.0014661	97
../Format Etudiant Public/Inst18.txt	0.0021959	110
../Format Etudiant Public/Inst19.txt	0.002507	75
../Format Etudiant Public/Inst20.txt	0.0019466	122
../Format Etudiant Public/Inst21.txt	0.0017996	83
../Format Etudiant Public/Inst22.txt	0.0023587	154
../Format Etudiant Public/Inst23.txt	0.0021215	132
../Format Etudiant Public/Inst24.txt	0.0016207	147
../Format Etudiant Public/Inst25.txt	0.0024433	187
../Format Etudiant Public/Inst26.txt	0.0072275	169
../Format Etudiant Public/Inst27.txt	0.0029411	159
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0073642	24
../Format Etudiant Public/Inst2.txt	0.0006631	12
../Format Etudiant Public/Inst3.txt	0.0006437	12
../Format Etudiant Public/Inst4.txt	0.0009489	36
../Format Etudiant Public/Inst5.txt	0.0008455	24
../Format Etudiant Public/Inst6.txt	0.0010672	24
../Format Etudiant Public/Inst7.txt	0.0011021	48
../Format Etudiant Public/Inst8.txt	0.0012578	66
../Format Etudiant Public/Inst9.txt	0.0013838	48
../Format Etudiant Public/Inst10.txt	0.0011448	66
../Format Etudiant Public/Inst11.txt	0.0015284	72
../Format Etudiant Public/Inst12.txt	0.001633	210
../Format Etudiant Public/Inst13.txt	0.0007338	49
../Format Etudiant Public/Inst14.txt	0.0008117	29
../Format Etudiant Public/Inst15.txt	0.0007322	50
../Format Etudiant Public/Inst16.txt	0.0010219	94
../Format Etudiant Public/Inst17.txt	0.0018235	87
../Format Etudiant Public/Inst18.txt	0.0016069	99
../Format Etudiant Public/Inst19.txt	0.0029023	99
../Format Etudiant Public/Inst20.txt	0.0047621	112
../Format Etudiant Public/Inst21.txt	0.0028372	95
../Format Etudiant Public/Inst22.txt	0.0022842	142
../Format Etudiant Public/Inst23.txt	0.0031092	145
../Format Etudiant Public/Inst24.txt	0.0023424	149
../Format Etudiant Public/Inst25.txt	0.004072	179
../Format Etudiant Public/Inst26.txt	0.0029662	160
../Format Etudiant Public/Inst27.txt	0.0057535	147
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0070169	12
../Format Etudiant Public/Inst2.txt	0.000649	12
../Format Etudiant Public/Inst3.txt	0.00054	12
../Format Etudiant Public/Inst4.txt	0.0007601	30
../Format Etudiant Public/Inst5.txt	0.000792	36
../Format Etudiant Public/Inst6.txt	0.0008594	24
../Format Etudiant Public/Inst7.txt	0.0011441	36
../Format Etudiant Public/Inst8.txt	0.0010714	60
../Format Etudiant Public/Inst9.txt	0.0014866	48
../Format Etudiant Public/Inst10.txt	0.0012866	54
../Format Etudiant Public/Inst11.txt	0.001597	108
../Format Etudiant Public/Inst12.txt	0.0014723	180
../Format Etudiant Public/Inst13.txt	0.0007364	49
../Format Etudiant Public/Inst14.txt	0.0006606	29
../Format Etudiant Public/Inst15.txt	0.0007656	50
../Format Etudiant Public/Inst16.txt	0.0012474	94
../Format Etudiant Public/Inst17.txt	0.0013383	96
../Format Etudiant Public/Inst18.txt	0.0013542	95
../Format Etudiant Public/Inst19.txt	0.0018754	95
../Format Etudiant Public/Inst20.txt	0.0018773	109
../Format Etudiant Public/Inst21.txt	0.0022608	92
../Format Etudiant Public/Inst22.txt	0.0017368	148
../Format Etudiant Public/Inst23.txt	0.0018086	129
../Format Etudiant Public/Inst24.txt	0.0017366	171
../Format Etudiant Public/Inst25.txt	0.0026332	167
../Format Etudiant Public/Inst26.txt	0.002122	167
../Format Etudiant Public/Inst27.txt	0.0053183	154
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.007248	12
../Format Etudiant Public/Inst2.txt	0.0005813	12
../Format Etudiant Public/Inst3.txt	0.0005793	12
../Format Etudiant Public/Inst4.txt	0.000822	36
../Format Etudiant Public/Inst5.txt	0.000838	24
../Format Etudiant Public/Inst6.txt	0.0008242	24
../Format Etudiant Public/Inst7.txt	0.0010245	48
../Format Etudiant Public/Inst8.txt	0.0010968	60
../Format Etudiant Public/Inst9.txt	0.0011783	60
../Format Etudiant Public/Inst10.txt	0.0013349	54
../Format Etudiant Public/Inst11.txt	0.0015954	114
../Format Etudiant Public/Inst12.txt	0.0014903	210
../Format Etudiant Public/Inst13.txt	0.0007283	49
../Format Etudiant Public/Inst14.txt	0.0007346	29
../Format Etudiant Public/Inst15.txt	0.0007797	29
../Format Etudiant Public/Inst16.txt	0.001093	60
../Format Etudiant Public/Inst17.txt	0.0016467	83
../Format Etudiant Public/Inst18.txt	0.0012136	110
../Format Etudiant Public/Inst19.txt	0.0014391	99
../Format Etudiant Public/Inst20.txt	0.0042601	122
../Format Etudiant Public/Inst21.txt	0.0023105	115
../Format Etudiant Public/Inst22.txt	0.0017482	95
../Format Etudiant Public/Inst23.txt	0.0018351	140
../Format Etudiant Public/Inst24.txt	0.0016955	165
../Format Etudiant Public/Inst25.txt	0.0023384	175
../Format Etudiant Public/Inst26.txt	0.0024847	160
../Format Etudiant Public/Inst27.txt	0.0026298	170
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0075617	12
../Format Etudiant Public/Inst2.txt	0.0005741	12
../Format Etudiant Public/Inst3.txt	0.0005338	12
../Format Etudiant Public/Inst4.txt	0.0008815	30
../Format Etudiant Public/Inst5.txt	0.0010126	30
../Format Etudiant Public/Inst6.txt	0.0008777	24
../Format Etudiant Public/Inst7.txt	0.0009619	42
../Format Etudiant Public/Inst8.txt	0.0014667	60
../Format Etudiant Public/Inst9.txt	0.0014034	42
../Format Etudiant Public/Inst10.txt	0.0012654	42
../Format Etudiant Public/Inst11.txt	0.0017289	66
../Format Etudiant Public/Inst12.txt	0.001374	200
../Format Etudiant Public/Inst13.txt	0.0006905	49
../Format Etudiant Public/Inst14.txt	0.0006747	29
../Format Etudiant Public/Inst15.txt	0.0007345	27
../Format Etudiant Public/Inst16.txt	0.0012529	94
../Format Etudiant Public/Inst17.txt	0.0015369	100
../Format Etudiant Public/Inst18.txt	0.0013587	121
../Format Etudiant Public/Inst19.txt	0.0016161	107
../Format Etudiant Public/Inst20.txt	0.0030371	109
../Format Etudiant Public/Inst21.txt	0.0021055	140
../Format Etudiant Public/Inst22.txt	0.0018858	135
../Format Etudiant Public/Inst23.txt	0.0019027	123
../Format Etudiant Public/Inst24.txt	0.0018279	143
../Format Etudiant Public/Inst25.txt	0.0025458	183
../Format Etudiant Public/Inst26.txt	0.0022668	171
../Format Etudiant Public/Inst27.txt	0.0034085	164
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0086429	12
../Format Etudiant Public/Inst2.txt	0.0007508	12
../Format Etudiant Public/Inst3.txt	0.0006802	12
../Format Etudiant Public/Inst4.txt	0.0008552	30
../Format Etudiant Public/Inst5.txt	0.0009554	36
../Format Etudiant Public/Inst6.txt	0.0009925	24
../Format Etudiant Public/Inst7.txt	0.0010796	48
../Format Etudiant Public/Inst8.txt	0.0015354	60
../Format Etudiant Public/Inst9.txt	0.001231	48
../Format Etudiant Public/Inst10.txt	0.0013891	60
../Format Etudiant Public/Inst11.txt	0.0016325	66
../Format Etudiant Public/Inst12.txt	0.0013469	210
../Format Etudiant Public/Inst13.txt	0.000905	49
../Format Etudiant Public/Inst14.txt	0.0007102	29
../Format Etudiant Public/Inst15.txt	0.0007969	29
../Format Etudiant Public/Inst16.txt	0.0017173	95
../Format Etudiant Public/Inst17.txt	0.0018376	94
../Format Etudiant Public/Inst18.txt	0.001644	75
../Format Etudiant Public/Inst19.txt	0.0034696	80
../Format Etudiant Public/Inst20.txt	0.0034798	133
../Format Etudiant Public/Inst21.txt	0.0027992	81
../Format Etudiant Public/Inst22.txt	0.0023928	146
../Format Etudiant Public/Inst23.txt	0.0033019	140
../Format Etudiant Public/Inst24.txt	0.002451	124
../Format Etudiant Public/Inst25.txt	0.0050431	199
../Format Etudiant Public/Inst26.txt	0.0042553	157
../Format Etudiant Public/Inst27.txt	0.0021007	144
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0065285	24
../Format Etudiant Public/Inst2.txt	0.0001601	12
../Format Etudiant Public/Inst3.txt	0.0002088	12
../Format Etudiant Public/Inst4.txt	0.0001918	24
../Format Etudiant Public/Inst5.txt	0.0003321	24
../Format Etudiant Public/Inst6.txt	0.0001687	24
../Format Etudiant Public/Inst7.txt	0.0002	54
../Format Etudiant Public/Inst8.txt	0.0002337	54
../Format Etudiant Public/Inst9.txt	0.0002238	42
../Format Etudiant Public/Inst10.txt	0.0002986	42
../Format Etudiant Public/Inst11.txt	0.0003598	66
../Format Etudiant Public/Inst12.txt	0.0002982	210
../Format Etudiant Public/Inst13.txt	0.0002603	49
../Format Etudiant Public/Inst14.txt	0.0002395	29
../Format Etudiant Public/Inst15.txt	0.0002159	27
../Format Etudiant Public/Inst16.txt	0.0003017	98
../Format Etudiant Public/Inst17.txt	0.0004668	90
../Format Etudiant Public/Inst18.txt	0.0016685	97
../Format Etudiant Public/Inst19.txt	0.0008247	80
../Format Etudiant Public/Inst20.txt	0.0014113	138
../Format Etudiant Public/Inst21.txt	0.0016678	94
../Format Etudiant Public/Inst22.txt	0.0035495	143
../Format Etudiant Public/Inst23.txt	0.0016916	112
../Format Etudiant Public/Inst24.txt	0.0003436	127
../Format Etudiant Public/Inst25.txt	0.0069161	141
../Format Etudiant Public/Inst26.txt	0.0007457	166
../Format Etudiant Public/Inst27.txt	0.0011581	125
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0190045	12
../Format Etudiant Public/Inst2.txt	0.0001661	12
../Format Etudiant Public/Inst3.txt	0.0001619	12
../Format Etudiant Public/Inst4.txt	0.0001836	24
../Format Etudiant Public/Inst5.txt	0.0001863	36
../Format Etudiant Public/Inst6.txt	0.0001791	24
../Format Etudiant Public/Inst7.txt	0.00021	36
../Format Etudiant Public/Inst8.txt	0.000272	60
../Format Etudiant Public/Inst9.txt	0.0002192	48
../Format Etudiant Public/Inst10.txt	0.0004222	60
../Format Etudiant Public/Inst11.txt	0.000288	66
../Format Etudiant Public/Inst12.txt	0.0002691	200
../Format Etudiant Public/Inst13.txt	0.0002702	49
../Format Etudiant Public/Inst14.txt	0.000208	29
../Format Etudiant Public/Inst15.txt	0.0002208	29
../Format Etudiant Public/Inst16.txt	0.0008244	94
../Format Etudiant Public/Inst17.txt	0.0004976	100
../Format Etudiant Public/Inst18.txt	0.0010483	110
../Format Etudiant Public/Inst19.txt	0.0004153	94
../Format Etudiant Public/Inst20.txt	0.0014968	122
../Format Etudiant Public/Inst21.txt	0.0004623	137
../Format Etudiant Public/Inst22.txt	0.00233	158
../Format Etudiant Public/Inst23.txt	0.0006904	168
../Format Etudiant Public/Inst24.txt	0.000346	131
../Format Etudiant Public/Inst25.txt	0.0007755	178
../Format Etudiant Public/Inst26.txt	0.0003999	187
../Format Etudiant Public/Inst27.txt	0.0004029	164
 Fichier données	 Tps de résolution 	 Best solution
../Format Etudiant Public/Inst1.txt	0.0063855	24
../Format Etudiant Public/Inst2.txt	0.0001492	12
../Format Etudiant Public/Inst3.txt	0.0001856	12
../Format Etudiant Public/Inst4.txt	0.0001661	18
../Format Etudiant Public/Inst5.txt	0.0001717	36
../Format Etudiant Public/Inst6.txt	0.0001704	24
../Format Etudiant Public/Inst7.txt	0.0001877	36
../Format Etudiant Public/Inst8.txt	0.0002235	60
